name,class,rating,status,constituency,connection,officer,proposal,priority,zip,af14,af15,af16,af17,af18,cap14,cap15,cap16,cap17,cap18,city,state,latitude,longitude
"Cendejas, Britnnie",1967,110000,Assessment,Alumn,Connected,"el-Jaffer, Zaahira",NA,,60290,269,190,154,317,130,20000,20000,20000,20000,20000,Chicago,IL,41.85,-87.65
"Alire, Juan",1999,NA,NA,Alumn,Somewhat Connected,NA,NA,,37396,194,39,186,139,98,20000,20000,10000,20000,10000,Whiteside,TN,34.994156,-85.48755
"Wallace, Jaleel",1998,100000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",NA,,46527,61,47,73,68,59,10000,10000,10000,10000,10000,Goshen,IN,41.597739,-85.858076
"James, Tyler",1962,110000,Annual Fund Leadership,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,83623,568,514,535,561,492,20000,20000,20000,20000,20000,Glenns Ferry,ID,42.965519,-115.32724
"Deering, Sara",1958,110000,Assessment,Alumn,Somewhat Connected,NA,500404,Athletics,20242,775,452,495,747,375,20000,20000,20000,20000,20000,Washington,DC,38.867812,-77.028948
"Nguyen, Anushkaran",2006,110000,Assessment,Alumn,Very Connected,"el-Jaffer, Zaahira",500030,Math/Science Center,27509,66,285,154,62,262,10000,20000,20000,10000,20000,Butner,NC,36.138298,-78.75882
"Nicolelli, Gurinder",1983,100000,Cultivation,Alumn,Very Connected,NA,499885,Athletics,56516,38,0,0,45,0,10000,10000,10000,10000,10000,Bejou,MN,47.4514,-95.98766
"al-Ramadan, Ghaaliya",2003,100000,Not a Prospect,Alumn,Very Connected,NA,500087,Professorship,94923,345,177,506,172,363,20000,10000,20000,20000,20000,Bodega Bay,CA,38.347701,-123.05869
"Edwards, Anisha",1969,NA,NA,Alumn,Modestly Connected,NA,NA,,60290,86,262,150,86,238,10000,20000,20000,10000,20000,Chicago,IL,41.85,-87.65
"Sanders, Bakari",1974,110000,Stewardship,Alumn,Connected,NA,NA,,62922,94,111,39,137,62,10000,20000,10000,10000,20000,Creal Springs,IL,37.613705,-88.83922
"Young, Ian",1975,110000,Assessment,Alumn,Connected,"el-Jaffer, Zaahira",NA,,70162,7,242,73,79,184,10000,10000,20000,10000,20000,New Orleans,LA,30.032997,-89.882564
"Tipton, Osyrus",1970,100000,Not a Prospect,Alumn,Somewhat Connected,"Barela, Audreana",499960,Athletics,21836,0,111,0,0,84,10000,10000,20000,10000,10000,Manokin,MD,38.073294,-75.734412
"Truong, Andrew",2006,NA,NA,Alumn,Very Connected,NA,NA,,97024,331,162,333,311,216,20000,20000,20000,20000,20000,Fairview,OR,45.542239,-122.44553
"Jackson, Davion",1990,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,32955,12,0,0,0,0,10000,10000,10000,20000,10000,Rockledge,FL,28.308581,-80.72558
"Cardenas, Anastasia",1990,NA,NA,Alumn,Connected,NA,NA,,36361,287,231,153,302,159,10000,20000,20000,10000,20000,Ozark,AL,31.407872,-85.603458
"Nance, James",1951,100000,Not a Prospect,Alumn,Not Connected,NA,NA,,60072,164,123,123,130,119,10000,20000,10000,10000,20000,Ringwood,IL,42.405464,-88.30274
"Romero, Jorge",1989,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,71044,0,158,102,0,178,20000,10000,20000,10000,10000,Ida,LA,32.983957,-93.89254
"Townsend, Madison",1980,NA,NA,Alumn,Connected,NA,NA,,78134,0,31,0,0,0,10000,10000,10000,10000,10000,New Braunfels,TX,29.687579,-98.120104
"el-Akram, Nu'ma",2008,100000,Not a Prospect,Alumn,Connected,NA,NA,,79301,0,0,0,0,0,10000,10000,10000,10000,10000,Earth,TX,34.230527,-102.41085
"al-Rehman, Muneeb",NA,110000,Stewardship,Parent,Not Connected,NA,NA,,11949,564,246,481,483,307,20000,20000,20000,20000,20000,Manorville,NY,40.855861,-72.79736
"al-Khalaf, Waseema",1953,100000,Assessment,Alumn,Connected,"Barela, Audreana",NA,,67491,0,0,0,0,0,10000,10000,10000,10000,10000,Windom,KS,38.367098,-97.89977
"Lofton, Condeladio",1955,110000,Cultivation,Alumn,Connected,NA,NA,,18240,0,325,130,72,274,20000,10000,20000,10000,10000,Nesquehoning,PA,40.857175,-75.84811
"Lindgren, Saydie",NA,NA,NA,Parent,Not Connected,NA,NA,,07962,333,388,326,366,344,20000,20000,20000,20000,20000,Morristown,NJ,40.867331,-74.578269
"Carlock, Brianna",1961,110000,Not a Prospect,Alumn,Not Connected,"al-Aboud, Mahdeeya",500086,Athletics,20405,411,223,310,340,233,20000,20000,20000,20000,20000,Washington,DC,38.893311,-77.014647
"Anderstrom, Blake",2000,110000,Assessment,Alumn,Modestly Connected,NA,NA,,23426,134,305,100,243,195,20000,20000,20000,10000,20000,Sanford,VA,37.93359,-75.67692
"Meyer, Lauren",1970,NA,NA,Alumn,Connected,NA,NA,,83014,207,0,0,251,0,10000,20000,10000,10000,20000,Wilson,WY,43.520413,-110.86418
"Montoya, Arturo",1988,110000,Not a Prospect,Alumn,Connected,NA,NA,,63056,92,405,292,94,412,20000,10000,20000,20000,20000,Leslie,MO,38.404826,-91.22652
"Schott, Wilkins",1951,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,10519,0,0,0,0,0,10000,10000,10000,10000,10000,Croton Falls,NY,41.34598,-73.66199
"Amos, Everett",1973,110000,Cultivation,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",NA,,24701,21,401,230,77,379,20000,10000,20000,20000,20000,Bluefield,WV,37.2757,-81.2145
"Eckersley, Lea",NA,110000,Cultivation,Parent,Very Connected,NA,500058,Residence Hall,24274,0,248,0,0,149,10000,10000,20000,10000,10000,Pound,VA,37.126639,-82.59599
"Roybal, Sarah",1965,100000,Annual Fund Leadership,Alumn,Very Connected,"Barela, Audreana",NA,,80946,0,53,62,0,117,20000,10000,20000,10000,10000,Colorado Springs,CO,38.82469,-104.562027
"al-Abdul, Abdul Azeez",NA,100000,Stewardship,Parent,Somewhat Connected,NA,NA,,75556,308,78,498,93,315,20000,10000,20000,20000,10000,Bloomburg,TX,33.142532,-94.05585
"Antonino, Adriana",NA,110000,Stewardship,Parent,Modestly Connected,"Barela, Audreana",NA,,49056,698,462,541,690,425,20000,20000,20000,20000,20000,Grand Junction,MI,42.395965,-86.0545
"Weaver, Von",1998,NA,NA,Alumn,Modestly Connected,NA,NA,,22641,327,293,348,313,309,20000,20000,20000,20000,20000,Strasburg,VA,39.076317,-78.39617
"Jurnett, Kaleb",1993,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,64155,296,0,103,264,0,10000,20000,10000,20000,20000,Kansas City,MO,39.276828,-94.57344
"al-Hashemi, Mu'mina",1967,NA,NA,Alumn,Somewhat Connected,NA,500042,Financial Aid,64065,58,110,91,81,107,20000,10000,20000,10000,10000,Lees Summit,MO,38.966641,-94.392885
"Massey, Kendra",2006,NA,NA,Alumn,Connected,NA,500104,Financial Aid,18622,0,170,128,0,194,20000,10000,20000,20000,10000,Huntington Mills,PA,41.2044,-76.27211
"Montoya, Asiah",1959,110000,Not a Prospect,Alumn,Connected,"Barela, Audreana",NA,,21040,422,514,513,385,528,20000,20000,20000,20000,20000,Edgewood,MD,39.427058,-76.30183
"Kirven, Risa",1997,NA,NA,Alumn,Very Connected,NA,NA,,16444,132,0,0,136,0,10000,20000,10000,10000,10000,Edinboro,PA,42.182748,-80.064915
"Elliott, Ezra",2007,110000,Assessment,Alumn,Connected,NA,NA,,97501,175,8,47,163,0,10000,20000,10000,10000,20000,Medford,OR,42.313498,-122.87944
"Lanuza, Micah",1983,NA,NA,Alumn,Somewhat Connected,NA,NA,,77433,345,250,247,351,212,20000,20000,20000,20000,20000,Cypress,TX,29.884175,-95.72219
"Yadav, Kathy",1956,110000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,17333,230,264,147,334,170,20000,20000,20000,20000,20000,Hanover,PA,39.972985,-76.687826
"Tegowski, Samantha",2011,NA,NA,Alumn,Connected,NA,NA,,97906,317,281,192,367,196,20000,20000,20000,20000,20000,Harper,OR,43.875636,-117.57157
"el-Aly, Katheer",1964,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,54446,0,0,0,0,0,10000,10000,10000,10000,10000,Loyal,WI,44.758265,-90.48248
"Martin, Leon Hunter",1975,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,17235,406,31,324,256,139,20000,20000,10000,20000,20000,Marion,PA,39.857218,-77.69775
"Banchongchith, Maia",1996,NA,NA,Alumn,Connected,NA,499786,Math/Science Center,92586,0,0,0,0,0,10000,10000,10000,10000,10000,Sun City,CA,33.70602,-117.1974
"Cooper, Korren",2008,110000,Annual Fund Leadership,Alumn,Connected,NA,500356,Professorship,52752,249,559,311,311,463,20000,20000,20000,20000,20000,Grandview,IA,41.277239,-91.18897
"Mcbride, Luke",1960,NA,NA,Alumn,Not Connected,NA,NA,,47866,0,0,122,0,96,20000,10000,20000,20000,10000,Pimento,IN,39.293977,-87.30983
"el-Edris, Sundus",2007,NA,NA,Alumn,Connected,NA,NA,,74332,0,0,0,0,0,10000,10000,10000,10000,10000,Big Cabin,OK,36.51509,-95.22924
"Le, Bhewattie",1963,110000,Assessment,Alumn,Modestly Connected,NA,499867,Professorship,71120,11,0,0,53,0,10000,20000,10000,10000,10000,Shreveport,LA,32.607556,-93.75256
"al-Azam, Khawla",1976,NA,NA,Alumn,Modestly Connected,NA,NA,,91350,67,269,107,191,191,20000,10000,20000,10000,20000,Santa Clarita,CA,34.481172,-118.42821000000001
"Garcia, Vanessa",1985,NA,NA,Alumn,Very Connected,NA,NA,,08832,0,0,0,0,0,10000,10000,10000,10000,10000,Keasbey,NJ,40.517855,-74.30325
"Reyad, Dearee",1961,110000,Solicitation,Alumn,Somewhat Connected,"Barela, Audreana",NA,,62922,0,0,0,40,0,10000,20000,10000,10000,20000,Creal Springs,IL,37.613705,-88.83922
"Murphy, Nicole",1952,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,62922,0,0,0,0,0,10000,10000,10000,20000,10000,Creal Springs,IL,37.613705,-88.83922
"Gonzalez, Sarah",1962,100000,Assessment,Alumn,Modestly Connected,NA,499868,Financial Aid,29599,117,0,20,92,0,10000,20000,10000,10000,10000,Socastee,SC,33.694492,-79.011696
"Anderson, Padraic",1998,NA,NA,Alumn,Modestly Connected,NA,NA,,52221,0,85,0,0,0,10000,10000,10000,10000,10000,Guernsey,IA,41.640716,-92.33182
"el-Saade, Musheer",2015,100000,Annual Fund Leadership,Alumn,Somewhat Connected,"Barela, Audreana",499279,Residence Hall,18104,0,0,0,0,0,10000,10000,10000,10000,10000,Allentown,PA,40.601996,-75.52104
"Hernandez, Sanjuana",2010,110000,Assessment,Alumn,Somewhat Connected,"Barela, Audreana",NA,,11949,616,579,487,657,480,20000,20000,20000,20000,20000,Manorville,NY,40.855861,-72.79736
"el-Ayoob, Ilyaas",1966,NA,NA,Alumn,Somewhat Connected,NA,NA,,85648,302,131,164,285,105,20000,20000,10000,20000,20000,Rio Rico,AZ,31.488579,-110.98926
"Arrates, Destiny",1994,110000,Assessment,Alumn,Modestly Connected,NA,NA,,37641,0,137,0,0,29,10000,10000,20000,10000,10000,Chuckey,TN,36.21503,-82.6744
"Rodriguez, Giovanni",2001,110000,Not a Prospect,Alumn,Modestly Connected,"el-Jaffer, Zaahira",NA,,11722,110,534,324,193,488,20000,10000,20000,20000,20000,Central Islip,NY,40.784874,-73.19924
"al-Shakoor, Furqaan",1951,100000,Not a Prospect,Alumn,Not Connected,NA,499923,Math/Science Center,60072,0,69,51,0,143,10000,10000,20000,10000,10000,Ringwood,IL,42.405464,-88.30274
"Wilson, Ivan",1962,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,13637,0,0,0,0,0,10000,10000,10000,10000,10000,Evans Mills,NY,44.091494,-75.82694
"Wolf, Erryn",1973,100000,Cultivation,Alumn,Not Connected,NA,499940,Financial Aid,02854,63,116,202,0,200,20000,10000,20000,20000,10000,North Kingstown,RI,41.375317,-71.64393
"Kim, Steven",1967,NA,NA,Alumn,Somewhat Connected,NA,NA,,53574,137,78,20,209,9,10000,20000,10000,10000,20000,New Glarus,WI,42.81636,-89.64075
"Karamsetty, Tsenguunaa",2013,NA,NA,Alumn,Somewhat Connected,NA,NA,,70162,0,0,0,12,0,10000,20000,10000,10000,10000,New Orleans,LA,30.032997,-89.882564
"Grainda, Adam",1956,110000,Solicitation,Alumn,Somewhat Connected,NA,500164,Math/Science Center,14522,113,175,112,178,135,20000,10000,20000,20000,20000,Palmyra,NY,43.063858,-77.2223
"Okamatsu, Christopher",2003,NA,NA,Alumn,Somewhat Connected,NA,NA,,26224,402,407,296,428,321,20000,20000,20000,20000,20000,Helvetia,WV,38.735363,-80.18033
"el-Hares, Zaid",2007,NA,NA,Alumn,Not Connected,NA,NA,,30582,0,135,45,0,186,10000,10000,20000,10000,10000,Young Harris,GA,34.954638,-83.86484
"Mizelle, Arreon",2015,NA,NA,Alumn,Not Connected,NA,NA,,55467,631,590,637,543,603,20000,20000,20000,20000,20000,Minneapolis,MN,44.97,-93.26
"Jenkins Jr, Martin",2003,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,33073,230,118,255,163,183,20000,20000,20000,20000,20000,Pompano Beach,FL,26.305433,-80.18287
"Sayfatov, Amethyst",1956,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,63539,298,171,351,220,257,20000,20000,20000,20000,20000,Ethel,MO,39.893011,-92.74503
"Meier, Joshua",1984,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,53079,0,190,94,0,201,10000,10000,20000,10000,10000,Saint Cloud,WI,43.808108,-88.18164
"Wing, Jonathan",2004,100000,Not a Prospect,Alumn,Not Connected,NA,NA,,06432,134,0,0,99,0,10000,20000,10000,10000,10000,Fairfield,CT,41.189646,-73.23576
"Herrington, Ashley",2015,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",499562,Professorship,79779,186,0,0,76,0,10000,20000,10000,10000,10000,Royalty,TX,31.459448,-103.188993
"Hutton, Heather",2003,100000,Assessment,Alumn,Modestly Connected,"Barela, Audreana",NA,,38622,168,0,66,0,0,10000,20000,10000,20000,10000,Crowder,MS,34.172051,-90.13765
"Levesque, Alejandra",1967,NA,NA,Alumn,Connected,NA,NA,,13502,269,0,316,101,125,20000,10000,10000,20000,10000,Utica,NY,43.114519,-75.22284
"Vaughn, Taylor",1971,110000,Cultivation,Alumn,Connected,"Barela, Audreana",NA,,29846,108,9,0,171,0,10000,20000,10000,10000,20000,Sycamore,SC,33.047132,-81.22185
"Griffin, Anita",2006,NA,NA,Alumn,Not Connected,NA,NA,,95608,119,486,321,214,450,20000,10000,20000,20000,20000,Carmichael,CA,38.628371,-121.32702
"Culver, Carlos",2005,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,15266,0,340,145,0,339,20000,10000,20000,10000,10000,Pittsburgh,PA,40.434436,-80.024817
"Fenninger, Jesse",2007,NA,NA,Alumn,Connected,NA,NA,,54949,0,141,87,0,154,20000,10000,20000,20000,10000,Manawa,WI,44.472791,-88.91625
"Lawver, Alejandro",2011,100000,Assessment,Alumn,Connected,NA,499638,Math/Science Center,35762,0,0,0,0,0,10000,10000,10000,10000,10000,Normal,AL,34.733964,-86.522913
"Lam, Xiaoyun",1976,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,19963,151,127,186,118,162,20000,10000,20000,20000,20000,Milford,DE,38.922806,-75.41449
"el-Naim, Muslim",1958,100000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",NA,,50235,14,112,63,34,105,10000,10000,20000,10000,10000,Rippey,IA,41.931753,-94.20565
"Casias, Abraham",NA,NA,NA,Parent,Very Connected,NA,499940,Residence Hall,04478,0,16,0,27,0,10000,10000,10000,10000,10000,Rockwood,ME,45.704599,-69.80879
"Franklin, Deja",2001,NA,NA,Alumn,Modestly Connected,NA,499985,Athletics,37089,0,169,0,0,112,10000,10000,20000,10000,10000,La Vergne,TN,35.859565,-86.420958
"Bancroft, Tyreisha",1964,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,499935,Financial Aid,89425,270,71,365,102,232,20000,10000,20000,20000,10000,Orovada,NV,41.656001,-117.95538
"el-Khawaja, Faadil",1994,NA,NA,Alumn,Very Connected,NA,NA,,23511,288,187,206,277,168,20000,20000,20000,20000,20000,Norfolk,VA,36.935579,-76.303417
"Tuguldur, Zechariah",2000,NA,NA,Alumn,Very Connected,NA,NA,,61811,197,196,413,96,344,20000,10000,20000,20000,10000,Alvin,IL,40.293159,-87.61401
"Casillas, Javier",1977,110000,Stewardship,Alumn,Not Connected,NA,NA,,57538,169,303,363,178,364,20000,10000,20000,20000,10000,Herrick,SD,43.070066,-99.16628
"Dawson, Aaron",1972,100000,Not a Prospect,Alumn,Somewhat Connected,NA,500097,Financial Aid,96092,642,308,708,372,506,20000,20000,20000,20000,20000,Vina,CA,39.941595,-122.03746
"Reed, Maggie",2003,100000,Assessment,Alumn,Modestly Connected,NA,NA,,46236,253,0,94,165,0,10000,20000,10000,20000,20000,Indianapolis,IN,39.888225,-85.97041
"Sherman, Nicklaus",1982,NA,NA,Alumn,Connected,NA,NA,,78767,0,0,0,0,0,10000,10000,10000,10000,10000,Austin,TX,30.222007,-97.896285
"el-Mourad, Afaaf",1970,110000,Not a Prospect,Alumn,Not Connected,"al-Aboud, Mahdeeya",NA,,90008,76,214,166,97,214,20000,10000,20000,20000,10000,Los Angeles,CA,34.009754,-118.33705
"Guerrero, Kyle",1988,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,28254,200,0,58,159,0,10000,20000,10000,10000,20000,Charlotte,NC,35.26002,-80.804151
"Spiller, Brittany",NA,100000,Stewardship,Parent,Connected,NA,NA,,02808,281,28,255,150,126,20000,20000,10000,20000,20000,Bradford,RI,41.402009,-71.74785
"el-Farman, Jaleela",1961,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,23511,207,207,429,72,367,20000,10000,20000,20000,10000,Norfolk,VA,36.935579,-76.303417
"Mapes, Makenna",1992,100000,Assessment,Alumn,Somewhat Connected,NA,NA,,04730,73,0,0,0,0,10000,20000,10000,10000,10000,Houlton,ME,46.12672,-67.87798
"Buchholz, Brittany",2009,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,19814,0,0,0,0,0,10000,10000,10000,10000,10000,Newport,DE,39.713625,-75.596283
"Matsumura, Josephine",NA,100000,Annual Fund Leadership,Parent,Very Connected,NA,499928,Financial Aid,80946,0,28,0,0,11,10000,10000,10000,10000,10000,Colorado Springs,CO,38.82469,-104.562027
"Chester, Gericko",2002,NA,NA,Alumn,Very Connected,NA,NA,,85065,22,32,111,23,85,20000,10000,20000,20000,10000,Phoenix,AZ,33.276539,-112.18717
"Landin, Jose",1953,100000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",NA,,14726,393,0,310,241,59,20000,20000,10000,20000,10000,Conewango Valley,NY,42.251075,-79.03785
"Hoffman, Harry",1964,NA,NA,Alumn,Not Connected,NA,NA,,11583,24,0,0,0,0,10000,20000,10000,10000,10000,Valley Stream,NY,40.754757,-73.601772
"Ortiz, Maria",1979,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,44287,0,24,1,0,33,10000,10000,10000,10000,10000,West Salem,OH,40.957955,-82.12114
"Gruben, Alisha",1984,NA,NA,Alumn,Modestly Connected,NA,NA,,28555,227,7,0,237,0,10000,20000,10000,10000,20000,Maysville,NC,34.879658,-77.22214
"Oyebi, Jonathan",2015,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,79991,25,0,0,42,0,10000,20000,10000,10000,10000,El Paso,TX,31.694842,-106.299987
"Groesbeck, Andrew",2016,110000,Assessment,Alumn,Somewhat Connected,NA,500494,Financial Aid,02166,640,545,561,623,509,20000,20000,20000,20000,20000,Auburndale,MA,42.346146,-71.243057
"al-Gaber, Hadbaaa",1982,110000,Assessment,Alumn,Somewhat Connected,"Barela, Audreana",NA,,49881,244,179,125,239,126,10000,20000,10000,10000,20000,Sagola,MI,46.085875,-87.99607
"Alpert, Justice",2013,110000,Assessment,Alumn,Connected,"al-Aboud, Mahdeeya",500496,Financial Aid,04241,937,709,903,749,775,20000,20000,20000,20000,20000,Lewiston,ME,44.197009,-70.239485
"Bayer, Sandra",1998,NA,NA,Alumn,Modestly Connected,NA,NA,,32425,105,0,0,158,0,10000,20000,10000,10000,20000,Bonifay,FL,30.838337,-85.67495
"Stevenson, Monica",1995,110000,Annual Fund Leadership,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,44721,356,142,214,273,142,20000,20000,10000,20000,20000,Canton,OH,40.886297,-81.33145
"Kim, Trevor",2013,110000,Assessment,Alumn,Somewhat Connected,NA,NA,,13755,384,220,177,443,127,20000,20000,20000,20000,20000,Downsville,NY,42.086268,-75.00691
"Chavez, Enrique",1987,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,05142,0,98,118,0,156,20000,10000,20000,20000,10000,Cavendish,VT,43.40422,-72.59048
"Romero, Adan",1967,110000,Stewardship,Alumn,Somewhat Connected,"al-Aboud, Mahdeeya",500213,Math/Science Center,13465,317,310,252,334,259,20000,20000,20000,20000,20000,Solsville,NY,42.954541,-75.616793
"Creath, Sheila",1971,110000,Cultivation,Alumn,Connected,NA,NA,,93312,210,184,132,220,139,10000,20000,20000,10000,20000,Bakersfield,CA,35.39068,-119.18583
"Nguyen, Megan",1957,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,79991,0,64,37,0,102,10000,10000,20000,10000,10000,El Paso,TX,31.694842,-106.299987
"Launer, Tanner",2006,110000,Cultivation,Alumn,Connected,NA,500347,Residence Hall,06901,566,386,539,492,429,20000,20000,20000,20000,20000,Stamford,CT,41.051996,-73.53903
"Lomeli-Casillas, Jessica",NA,110000,Cultivation,Parent,Very Connected,"Barela, Audreana",NA,,11594,232,553,264,340,424,20000,20000,20000,20000,20000,Westbury,NY,40.754757,-73.601772
"al-Salama, Saleema",1973,110000,Cultivation,Alumn,Connected,"al-Aboud, Mahdeeya",NA,,78767,262,531,267,401,395,20000,20000,20000,20000,20000,Austin,TX,30.222007,-97.896285
"Theobald, Darcie",2000,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",500053,Professorship,96092,0,133,0,0,103,10000,10000,20000,10000,10000,Vina,CA,39.941595,-122.03746
"Shorty, Jaelyn",1974,110000,Assessment,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",500054,Math/Science Center,15239,0,142,0,0,106,10000,10000,20000,10000,10000,Pittsburgh,PA,40.482655,-79.74278
"Alexis, Constance",2003,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,17333,0,0,0,0,0,10000,10000,10000,10000,10000,Hanover,PA,39.972985,-76.687826
"Peters, Steven",1961,100000,Cultivation,Alumn,Somewhat Connected,NA,NA,,92074,0,0,0,0,0,10000,10000,10000,10000,10000,Poway,CA,33.016928,-116.846046
"Cheung, Anchal",1955,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,05142,0,0,47,0,0,10000,10000,10000,20000,10000,Cavendish,VT,43.40422,-72.59048
"Wheatly, Halie",2010,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,21727,15,1,20,21,12,10000,10000,10000,10000,10000,Emmitsburg,MD,39.695328,-77.32721
"Hultgren, Evan",1958,NA,NA,Alumn,Somewhat Connected,NA,NA,,31199,308,304,383,267,350,20000,20000,20000,20000,20000,Atlanta,GA,33.844371,-84.47405
"Elens, Kenneth",2012,110000,Stewardship,Alumn,Not Connected,NA,NA,,80864,142,383,129,247,262,20000,20000,20000,10000,20000,Yoder,CO,38.688075,-104.17321
"Truong, Kevin",1996,110000,Cultivation,Alumn,Modestly Connected,"Barela, Audreana",NA,,21836,324,589,289,464,428,20000,20000,20000,20000,20000,Manokin,MD,38.073294,-75.734412
"Rayer, Micauley",2004,100000,Not a Prospect,Alumn,Somewhat Connected,"Barela, Audreana",NA,,37999,0,0,0,0,0,10000,10000,10000,10000,10000,Knoxville,TN,35.990142,-83.96218
"Skaggs, Skylar",1971,100000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",NA,,04478,0,0,0,0,0,10000,20000,10000,10000,10000,Rockwood,ME,45.704599,-69.80879
"Walker, Ansley",NA,100000,Not a Prospect,Parent,Somewhat Connected,NA,NA,,79301,350,289,423,244,368,20000,20000,20000,20000,20000,Earth,TX,34.230527,-102.41085
"Hoffman, Nichole",1976,NA,NA,Alumn,Somewhat Connected,NA,499877,Professorship,92074,0,19,26,0,61,10000,10000,10000,10000,10000,Poway,CA,33.016928,-116.846046
"Dorman, Elayna",NA,NA,NA,Parent,Somewhat Connected,NA,NA,,08832,115,107,14,156,40,10000,20000,10000,10000,20000,Keasbey,NJ,40.517855,-74.30325
"el-Nassif, Saaliha",NA,110000,Not a Prospect,Parent,Modestly Connected,"al-Aboud, Mahdeeya",500235,Athletics,20242,24,516,139,126,387,10000,20000,20000,10000,20000,Washington,DC,38.867812,-77.028948
"al-Morad, Shahla",2013,110000,Assessment,Alumn,Connected,NA,NA,,59626,0,26,0,0,0,10000,10000,10000,10000,10000,Helena,MT,47.184233,-112.330214
"Rojas, Marcus",1967,110000,Cultivation,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,36790,453,0,0,408,0,10000,20000,10000,10000,20000,Stanton,AL,32.731866,-86.90004
"Warren, Nicholas",1994,110000,Solicitation,Alumn,Not Connected,NA,NA,,79749,547,277,318,539,217,20000,20000,20000,20000,20000,Lenorah,TX,32.255909,-101.81824
"Velasquez, Tyler",1955,110000,Cultivation,Alumn,Somewhat Connected,"Barela, Audreana",500022,Math/Science Center,77298,424,30,137,404,0,20000,20000,10000,20000,20000,Houston,TX,29.83399,-95.434241
"Coker, Yoki",NA,110000,Cultivation,Parent,Connected,"al-Aboud, Mahdeeya",NA,,35089,231,201,58,266,94,10000,20000,10000,10000,20000,Kellyton,AL,32.941708,-86.06098
"Yorks, Brandon",NA,100000,Not a Prospect,Parent,Connected,NA,NA,,56341,0,0,0,0,0,10000,10000,10000,10000,10000,Holmes City,MN,45.830998,-95.541618
"Ryckman, Shania",1966,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,01731,0,0,0,0,0,10000,10000,10000,10000,10000,Hanscom AFB,MA,42.459085,-71.27556
"al-Momin, Awf",1978,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,37641,0,0,0,0,0,10000,10000,10000,10000,10000,Chuckey,TN,36.21503,-82.6744
"al-Lodi, Abdur Rasheed",1999,110000,Cultivation,Alumn,Modestly Connected,"Barela, Audreana",NA,,76023,449,769,513,572,644,20000,20000,20000,20000,20000,Boyd,TX,33.068301,-97.59099
"Padilla, Brianna",1999,110000,Assessment,Alumn,Modestly Connected,"al-Aboud, Mahdeeya",499726,Math/Science Center,05142,144,0,0,152,0,10000,20000,10000,10000,20000,Cavendish,VT,43.40422,-72.59048
"Huynh, Fermin Joshua",1973,NA,NA,Alumn,Not Connected,NA,NA,,58036,0,414,0,94,169,10000,10000,20000,10000,20000,Gardner,ND,47.15096,-96.96482
"Givan, Breaunna",1967,100000,Not a Prospect,Alumn,Very Connected,NA,NA,,50277,174,65,237,89,158,20000,10000,20000,20000,10000,Yale,IA,41.779131,-94.35418
"el-Hamad, Faai Z",1961,NA,NA,Alumn,Very Connected,NA,NA,,67663,269,283,244,227,265,20000,20000,20000,20000,20000,Plainville,KS,39.212784,-99.31688
